airport;day;number;status;quality;is_cargo;terminal;gate;scheduledTime;revisedTime;runwayTime;predictedTime;actualTime;estimatedTime
DME;2026-09-01;Y7 1041;Departed;Basic+Live;0;;D8;2026-09-01 12:30+03:00;2026-09-01 12:44+03:00;;;;
DME;2026-09-01;U6 279;Departed;Basic+Live;0;;D7;2026-09-01 12:35+03:00;2026-09-01 12:48+03:00;;;;
DME;2026-09-01;S7 3021;Departed;Basic+Live;0;;C17;2026-09-01 12:45+03:00;2026-09-01 12:52+03:00;;;;
DME;2026-09-01;D2 253;Departed;Basic+Live;0;;C15;2026-09-01 12:45+03:00;2026-09-01 13:06+03:00;;;;
DME;2026-09-01;S7 2157;Departed;Basic+Live;0;;C7;2026-09-01 13:05+03:00;2026-09-01 13:20+03:00;;;;
DME;2026-09-01;U6 783;Departed;Basic+Live;0;;E17;2026-09-01 13:00+03:00;2026-09-01 13:22+03:00;;;;
DME;2026-09-01;S7 2169;Departed;Basic+Live;0;;C12;2026-09-01 13:45+03:00;2026-09-01 13:44+03:00;;;;
DME;2026-09-01;U6 269;Departed;Basic+Live;0;;D5;2026-09-01 13:35+03:00;2026-09-01 13:46+03:00;;;;
DME;2026-09-01;S7 1213;Departed;Basic+Live;0;;C6;2026-09-01 14:05+03:00;2026-09-01 14:16+03:00;;;;
DME;2026-09-01;S7 1073;Departed;Basic+Live;0;;C4;2026-09-01 14:30+03:00;2026-09-01 14:42+03:00;;;;
DME;2026-09-01;YK 884;Departed;Basic+Live;0;;E3;2026-09-01 15:00+03:00;2026-09-01 15:26+03:00;;;;
DME;2026-09-01;S7 2529;Departed;Basic+Live;0;;;2026-09-01 15:35+03:00;2026-09-01 15:47+03:00;;;;
DME;2026-09-01;S7 1165;Departed;Basic+Live;0;;;2026-09-01 15:45+03:00;2026-09-01 15:50+03:00;;;;
DME;2026-09-01;S7 2509;Departed;Basic+Live;0;;C6;2026-09-01 16:35+03:00;2026-09-01 16:38+03:00;;;;
DME;2026-09-01;S7 1137;Departed;Basic+Live;0;;C4;2026-09-01 16:30+03:00;2026-09-01 16:40+03:00;;;;
DME;2026-09-01;MS 730;GateClosed;Basic+Live;0;;E6;2026-09-01 16:55+03:00;2026-09-01 16:55+03:00;;;;
DME;2026-09-01;S7 1055;Departed;Basic+Live;0;;C6;2026-09-01 17:10+03:00;2026-09-01 17:10+03:00;;;;
DME;2026-09-01;RJ 178;Departed;Basic+Live;0;;E4;2026-09-01 16:50+03:00;2026-09-01 17:10+03:00;;;;
DME;2026-09-01;D2 258;Departed;Basic+Live;0;;C16;2026-09-01 17:15+03:00;2026-09-01 17:13+03:00;;;;
DME;2026-09-01;U6 167;Departed;Basic+Live;0;;D8;2026-09-01 16:40+03:00;2026-09-01 17:15+03:00;;;;
DME;2026-09-01;EK 134;Departed;Basic+Live;0;;E14;2026-09-01 16:50+03:00;2026-09-01 17:23+03:00;;;;
DME;2026-09-01;HH 708;Departed;Basic+Live;0;;E3;2026-09-01 17:30+03:00;2026-09-01 17:30+03:00;;;;
DME;2026-09-01;U6 299;Departed;Basic+Live;0;;D7;2026-09-01 17:45+03:00;2026-09-01 17:45+03:00;;;;
DME;2026-09-01;S7 1007;Departed;Basic+Live;0;;C4;2026-09-01 18:15+03:00;2026-09-01 18:29+03:00;;;;
DME;2026-09-01;U6 427;Departed;Basic+Live;0;;D11;2026-09-01 18:20+03:00;2026-09-01 18:32+03:00;;;;
DME;2026-09-01;U6 2909;Departed;Basic+Live;0;;;2026-09-01 19:20+03:00;2026-09-01 19:20+03:00;;;;
DME;2026-09-01;U6 105;GateClosed;Basic+Live;0;;;2026-09-01 19:30+03:00;2026-09-01 19:30+03:00;;;;
DME;2026-09-01;U6 2555;Canceled;Basic+Live;0;;;2026-09-01 19:40+03:00;2026-09-01 19:40+03:00;;;;
DME;2026-09-01;U6 93;Departed;Basic+Live;0;;;2026-09-01 19:45+03:00;2026-09-01 19:45+03:00;;;;
DME;2026-09-01;U6 2771;Canceled;Basic+Live;0;;;2026-09-01 19:45+03:00;2026-09-01 19:45+03:00;;;;
DME;2026-09-01;S7 2511;Departed;Basic+Live;0;;;2026-09-01 19:45+03:00;2026-09-01 19:45+03:00;;;;
DME;2026-09-01;B2 956;Canceled;Basic+Live;0;;;2026-09-01 19:55+03:00;2026-09-01 19:55+03:00;;;;
DME;2026-09-01;3F 316;Departed;Basic+Live;0;;;2026-09-01 20:10+03:00;2026-09-01 20:10+03:00;;;;
DME;2026-09-01;3F 1316;CheckIn;Basic+Live;0;;;2026-09-01 20:10+03:00;2026-09-01 20:10+03:00;;;;
DME;2026-09-01;U6 263;Departed;Basic+Live;0;;D11;2026-09-01 20:35+03:00;2026-09-01 20:35+03:00;;;;
DME;2026-09-01;S7 3045;Departed;Basic+Live;0;;C7;2026-09-01 20:35+03:00;2026-09-01 20:35+03:00;;;;
DME;2026-09-01;S7 3031;Departed;Basic+Live;0;;C4;2026-09-01 20:45+03:00;2026-09-01 20:45+03:00;;;;
DME;2026-09-01;S7 3005;Departed;Basic+Live;0;;C18;2026-09-01 21:00+03:00;2026-09-01 21:00+03:00;;;;
